ISBN,Author,Title,Cover,URL,Tags
0774839015,Nicole Malette,It’s All Good (Unless It’s Not): Mental Health Tips and Self-Care Strategies for your Undergrad Years,,https://press.uchicago.edu/.imaging/mte/ucp/medium/dam/ucp/books/jacket/978/07/74/83/9780774839013.jpg/jcr:content/9780774839013.jpg,Undergraduates Mental health College students Mental health Students xpsychology Students Universities Mental Health Adaptation Psychological Student Health Services College students Mental health fast 
0195314530,"Gillian Butler, Tony Hope",Managing Your Mind: The Mental Fitness Guide,,https://covers.openlibrary.org/b/isbn/0195314530-L.jpg,Mental health Selfactualization Psychology Mind and body Success Psychological aspects Mental Health MindBody Relations Metaphysical Psychophysiology SelfAssessment Self Concept Self Efficacy Mind and body fast  Selfactualization Psychology fast  Success Psychological aspects fast 
1684034272,"Rebekkah LaDyne, Bob Stahl",The Mind-Body Stress Reset: Somatic Practices to Reduce Overwhelm and Increase Well-Being,,https://covers.openlibrary.org/b/isbn/1684034272-L.jpg,Stress management Mind and bodyPopular works Mind and body
0780812751,Karen Bellenir,Mental Health Disorders Sourcebook,,https://covers.openlibrary.org/b/isbn/0780812751-L.jpg,Mental illness  Psychiatry  Mental Disorders  Maladies mentales amental disorders aat Mental illness fast Psychiatry fast
0780802128,Dawn D. Matthews,Men's Health Concerns Sourcebook,,https://covers.openlibrary.org/b/isbn/0780802128-L.jpg,Men xhealth hygiene Men Health and hygiene Popular works Men Health and hygiene fast  HEALTH FITNESS Healthy Living  HEALTH FITNESS Holism  HEALTH FITNESS Reference  MEDICAL Preventive Medicine 
1538126672,Paula DURLOFSKY,Logged In and Stressed Out: How Social Media is Affecting Your Mental Health and What You Can Do About It,,https://covers.openlibrary.org/b/isbn/1538126672-L.jpg,Social media Psychological aspects Digital media Social aspects Me
0648188477,Christine Thompson-Wells,How To Reduce Stress: A Proactive Way To Manage Stress,,"https://m.media-amazon.com/images/I/71j-XjSPRrL._AC_UF1000,1000_QL80_.jpg",Stress management
0780803353,Dawn D. Matthews,Eating Disorders Sourcebook,,https://covers.openlibrary.org/b/isbn/0780803353-L.jpg,Eating disorders  Consumer education  Feeding and Eating Disorders Troubles du comportement alimentaire Consommateurs E
0780803892,Dawn D. Matthews,Disabilities Sourcebook,,https://covers.openlibrary.org/b/isbn/0780803892-L.jpg,People with disabilities United States Handbooks manuals etc People with mental disabilities United States Handbooks manuals etc Personnes handicape
0780811526,Laura Larsen,Diet and Nutrition Sourcebook,,https://covers.openlibrary.org/b/isbn/0780811526-L.jpg,Nutrition Popular works Diet Popular works Health Popular works Consumer education  Nutrition Ouvrages de vulgarisation Alimentation Ouvrages de vulgarisation Sante
1541646754,Talya Miron-Shatz,Your Life Depends on It: What You Can Do to Make Better Choices About Your Health,,https://covers.openlibrary.org/b/isbn/1541646754-L.jpg,Health Decision making Health behavior  Health Behavior  Sante
